코드,시도,시군구,읍면동,위도,경도
4148025628,경기도,파주시,법원읍,37.898319,126.916728
4148025629,경기도,파주시,법원읍,37.910321,126.897069
4148025630,경기도,파주시,법원읍,37.886468,126.879351
4148026221,경기도,파주시,조리읍,37.742078,126.816453
4148026222,경기도,파주시,조리읍,37.760142,126.818268
4148026223,경기도,파주시,조리읍,37.759645,126.805405
4148026224,경기도,파주시,조리읍,37.744741,126.842936
4148026225,경기도,파주시,조리읍,37.771498,126.829816
4148026226,경기도,파주시,조리읍,37.738265,126.789069
4148026227,경기도,파주시,조리읍,37.731867,126.810444
4148031021,경기도,파주시,월롱면,37.7928,126.793425
4148031022,경기도,파주시,월롱면,37.788515,126.818289
4148031023,경기도,파주시,월롱면,37.804293,126.773139
4148031024,경기도,파주시,월롱면,37.825827,126.773334
4148031025,경기도,파주시,월롱면,37.776443,126.793225
4148032021,경기도,파주시,탄현면,37.789004,126.687092
4148032022,경기도,파주시,탄현면,37.77944,126.704771
4148032023,경기도,파주시,탄현면,37.770608,126.716124
4148032024,경기도,파주시,탄현면,37.825794,126.726579
4148032025,경기도,파주시,탄현면,37.808614,126.690172
4148032026,경기도,파주시,탄현면,37.816797,126.69595
4148032027,경기도,파주시,탄현면,37.805041,126.72732
4148032028,경기도,파주시,탄현면,37.820373,126.743732
4148032029,경기도,파주시,탄현면,37.823637,126.712301
4148032030,경기도,파주시,탄현면,37.834177,126.739205
4148032031,경기도,파주시,탄현면,37.805652,126.707312
4148035021,경기도,파주시,광탄면,37.759943,126.86995
4148035022,경기도,파주시,광탄면,37.809312,126.857956
4148035023,경기도,파주시,광탄면,37.780152,126.881469
4148035024,경기도,파주시,광탄면,37.805314,126.895754
4148035025,경기도,파주시,광탄면,37.798442,126.861198
4148035026,경기도,파주시,광탄면,37.743533,126.875328
4148035027,경기도,파주시,광탄면,37.783258,126.847585
4148035028,경기도,파주시,광탄면,37.777977,126.915072
4148035029,경기도,파주시,광탄면,37.763589,126.906804
4148036021,경기도,파주시,파평면,37.939459,126.873602
4148036022,경기도,파주시,파평면,37.900795,126.837593
4148036023,경기도,파주시,파평면,37.887735,126.853861
4148036024,경기도,파주시,파평면,37.887005,126.815606
4148036026,경기도,파주시,파평면,37.927312,126.8384
4148036027,경기도,파주시,파평면,37.943859,126.838516
4148036028,경기도,파주시,파평면,37.93016,126.859898
4148037021,경기도,파주시,적성면,37.997552,126.984261
4148037022,경기도,파주시,적성면,37.972668,126.859126
4148037023,경기도,파주시,적성면,37.982064,126.974846
4148037024,경기도,파주시,적성면,37.958277,126.923727
4148037025,경기도,파주시,적성면,37.968199,126.952176
4148037026,경기도,파주시,적성면,37.975756,126.914624
4148037027,경기도,파주시,적성면,37.910482,126.948559
4148037028,경기도,파주시,적성면,37.978462,126.955406
4148037029,경기도,파주시,적성면,37.952006,126.857636
4148037030,경기도,파주시,적성면,37.947657,126.888169
4148037031,경기도,파주시,적성면,37.98438,126.905254
4148037032,경기도,파주시,적성면,37.931139,126.948774
4148037033,경기도,파주시,적성면,37.983606,127.004667
4148037034,경기도,파주시,적성면,37.962784,126.896718
4148037035,경기도,파주시,적성면,37.953529,126.914367
4148037036,경기도,파주시,적성면,37.965654,126.862736
4148038021,경기도,파주시,군내면,37.907768,126.731572
4148038022,경기도,파주시,군내면,37.907693,126.742918
4148038023,경기도,파주시,군내면,37.942212,126.678014
4148038024,경기도,파주시,군내면,37.933398,126.725134
4148038026,경기도,파주시,군내면,37.925115,126.732061
4148039021,경기도,파주시,장단면,37.899492,126.709963
4148039024,경기도,파주시,장단면,37.909819,126.705466
4148040021,경기도,파주시,진동면,37.926555,126.787648
4148040023,경기도,파주시,진동면,37.928615,126.814831
4150010100,경기도,이천시,창전동,37.282793,127.445807
4150010200,경기도,이천시,관고동,37.281261,127.436072
4150010300,경기도,이천시,중리동,37.277445,127.442128
4150010400,경기도,이천시,증일동,37.263753,127.43402
4150010500,경기도,이천시,율현동,37.259057,127.445145
4150010600,경기도,이천시,진리동,37.269349,127.453121
4150010700,경기도,이천시,안흥동,37.279206,127.458224
4150010800,경기도,이천시,갈산동,37.286118,127.463527
4150010900,경기도,이천시,증포동,37.292421,127.454339
4150011000,경기도,이천시,송정동,37.296842,127.439099
4150011100,경기도,이천시,사음동,37.296858,127.417703
4150011200,경기도,이천시,단월동,37.223379,127.452307
4150011300,경기도,이천시,대포동,37.212761,127.457662
4150011400,경기도,이천시,고담동,37.243841,127.461959
4150011500,경기도,이천시,장록동,37.255381,127.458039
4150025021,경기도,이천시,장호원읍,37.117707,127.62905
4150025022,경기도,이천시,장호원읍,37.108311,127.628512
4150025023,경기도,이천시,장호원읍,37.112645,127.615469
4150025024,경기도,이천시,장호원읍,37.103547,127.588346
4150025025,경기도,이천시,장호원읍,37.111899,127.570511
4150025026,경기도,이천시,장호원읍,37.121738,127.590748
4150025027,경기도,이천시,장호원읍,37.129136,127.572416
4150025028,경기도,이천시,장호원읍,37.13941,127.580622
4150025029,경기도,이천시,장호원읍,37.156276,127.584961
4150025030,경기도,이천시,장호원읍,37.176481,127.589303
4150025031,경기도,이천시,장호원읍,37.154174,127.601722
4150025032,경기도,이천시,장호원읍,37.14706,127.614438
4150025033,경기도,이천시,장호원읍,37.129959,127.627931
4150025321,경기도,이천시,부발읍,37.284542,127.487077
4150025322,경기도,이천시,부발읍,37.281057,127.510731
4150025323,경기도,이천시,부발읍,37.294732,127.509147
4150025324,경기도,이천시,부발읍,37.298365,127.532107
4150025325,경기도,이천시,부발읍,37.308882,127.536427
4150025326,경기도,이천시,부발읍,37.276155,127.475384
4150025327,경기도,이천시,부발읍,37.269446,127.48873
4150025328,경기도,이천시,부발읍,37.261864,127.477445
4150025329,경기도,이천시,부발읍,37.256529,127.467239
4150025330,경기도,이천시,부발읍,37.2587,127.498009
4150025331,경기도,이천시,부발읍,37.257904,127.528446
4150025332,경기도,이천시,부발읍,37.253565,127.524043
4150025333,경기도,이천시,부발읍,37.244375,127.516026
4150025334,경기도,이천시,부발읍,37.234585,127.520555
4150031021,경기도,이천시,신둔면,37.310174,127.401728
4150031022,경기도,이천시,신둔면,37.31606,127.4109
4150031023,경기도,이천시,신둔면,37.323358,127.422647
4150031024,경기도,이천시,신둔면,37.330786,127.445484
4150031025,경기도,이천시,신둔면,37.311714,127.45537
4150031026,경기도,이천시,신둔면,37.315918,127.440319
4150031027,경기도,이천시,신둔면,37.312342,127.428627
4150031028,경기도,이천시,신둔면,37.294143,127.402998
4150031029,경기도,이천시,신둔면,37.290836,127.383391
4150031030,경기도,이천시,신둔면,37.299664,127.376832
4150031031,경기도,이천시,신둔면,37.308286,127.381539
4150031032,경기도,이천시,신둔면,37.303298,127.389008
4150031033,경기도,이천시,신둔면,37.302729,127.39774
4150032021,경기도,이천시,백사면,37.338093,127.493951
4150032022,경기도,이천시,백사면,37.333029,127.458687
4150032023,경기도,이천시,백사면,37.337093,127.4687
4150032024,경기도,이천시,백사면,37.3434,127.481363
4150032025,경기도,이천시,백사면,37.319964,127.461122
4150032026,경기도,이천시,백사면,37.304427,127.471399
4150032027,경기도,이천시,백사면,37.308538,127.487221
4150032028,경기도,이천시,백사면,37.321059,127.481731
4150032029,경기도,이천시,백사면,37.310722,127.502347
4150032030,경기도,이천시,백사면,37.32,127.501765
4150032031,경기도,이천시,백사면,37.322916,127.515576
4150032032,경기도,이천시,백사면,37.331291,127.511567
4150033021,경기도,이천시,호법면,37.243486,127.436793
4150033022,경기도,이천시,호법면,37.241416,127.418537
4150033023,경기도,이천시,호법면,37.224583,127.425749
4150033024,경기도,이천시,호법면,37.225429,127.404307
4150033025,경기도,이천시,호법면,37.206678,127.38526
4150033026,경기도,이천시,호법면,37.20492,127.406545
4150033027,경기도,이천시,호법면,37.210751,127.41852
4150033028,경기도,이천시,호법면,37.213124,127.430483
4150033029,경기도,이천시,호법면,37.200417,127.433166
4150034021,경기도,이천시,마장면,37.248517,127.352867
4150034022,경기도,이천시,마장면,37.255923,127.347897
4150034023,경기도,이천시,마장면,37.275142,127.350176
4150034024,경기도,이천시,마장면,37.257428,127.364505
4150034025,경기도,이천시,마장면,37.277648,127.396837
4150034026,경기도,이천시,마장면,37.261483,127.404617
4150034027,경기도,이천시,마장면,37.25318,127.400035
4150034028,경기도,이천시,마장면,37.251472,127.374645
4150034029,경기도,이천시,마장면,37.237394,127.380759
4150034030,경기도,이천시,마장면,37.235002,127.367049
4150034031,경기도,이천시,마장면,37.221594,127.369946
4150034032,경기도,이천시,마장면,37.212162,127.357055
4150034033,경기도,이천시,마장면,37.240282,127.3415
4150035025,경기도,이천시,대월면,37.225179,127.496103
4150035026,경기도,이천시,대월면,37.239959,127.4936
4150035027,경기도,이천시,대월면,37.221538,127.475731
4150035028,경기도,이천시,대월면,37.235124,127.477148
4150035029,경기도,이천시,대월면,37.204462,127.482177
4150035030,경기도,이천시,대월면,37.20611,127.502017
4150035031,경기도,이천시,대월면,37.186869,127.501062
4150035032,경기도,이천시,대월면,37.199076,127.519543
4150035033,경기도,이천시,대월면,37.21455,127.523535
4150035034,경기도,이천시,대월면,37.222203,127.509989
4150036021,경기도,이천시,모가면,37.17078,127.479026
4150036022,경기도,이천시,모가면,37.161116,127.482312
4150036023,경기도,이천시,모가면,37.161344,127.458153
4150036024,경기도,이천시,모가면,37.149576,127.483879
4150036025,경기도,이천시,모가면,37.181939,127.486639
4150036026,경기도,이천시,모가면,37.172302,127.492942
4150036027,경기도,이천시,모가면,37.184704,127.471582
4150036028,경기도,이천시,모가면,37.188257,127.461875
4150036029,경기도,이천시,모가면,37.200287,127.447963
4150036030,경기도,이천시,모가면,37.181612,127.432668
4150036031,경기도,이천시,모가면,37.163816,127.43445
4150037021,경기도,이천시,설성면,37.131932,127.519719
4150037022,경기도,이천시,설성면,37.122668,127.521062
4150037023,경기도,이천시,설성면,37.109776,127.531625
4150037024,경기도,이천시,설성면,37.109718,127.552679
4150037025,경기도,이천시,설성면,37.132941,127.545998
4150037026,경기도,이천시,설성면,37.14359,127.526144
4150037027,경기도,이천시,설성면,37.174175,127.553325
4150037028,경기도,이천시,설성면,37.161813,127.540321
4150037029,경기도,이천시,설성면,37.167252,127.517776
4150037030,경기도,이천시,설성면,37.160193,127.507962
4150037031,경기도,이천시,설성면,37.140141,127.500837
4150037032,경기도,이천시,설성면,37.136086,127.480722
4150038021,경기도,이천시,율면,37.091891,127.547887
4150038022,경기도,이천시,율면,37.091376,127.527555
4150038023,경기도,이천시,율면,37.075984,127.522897
4150038024,경기도,이천시,율면,37.069602,127.528843
4150038025,경기도,이천시,율면,37.060934,127.52087
4150038026,경기도,이천시,율면,37.057669,127.542882
4150038027,경기도,이천시,율면,37.049431,127.554822
4150038028,경기도,이천시,율면,37.068842,127.551394
4150038029,경기도,이천시,율면,37.087713,127.568718
4150038030,경기도,이천시,율면,37.076655,127.598344
4155010100,경기도,안성시,봉산동,37.006117,127.278582
4155010200,경기도,안성시,숭인동,37.009225,127.273846
4155010300,경기도,안성시,영동,37.006404,127.273434
4155010400,경기도,안성시,봉남동,37.007665,127.275388
4155010500,경기도,안성시,구포동,37.009938,127.272677
4155010600,경기도,안성시,동본동,37.006999,127.271818
4155010700,경기도,안성시,명륜동,37.014018,127.274048
4155010800,경기도,안성시,옥천동,37.003279,127.275046
4155010900,경기도,안성시,낙원동,37.004268,127.275211
4155011000,경기도,안성시,창전동,37.004162,127.271615
4155011100,경기도,안성시,성남동,37.002767,127.271938
4155011200,경기도,안성시,신흥동,37.0028,127.269373
4155011300,경기도,안성시,인지동,37.004551,127.268832
4155011400,경기도,안성시,금산동,37.011987,127.268846
4155011500,경기도,안성시,연지동,37.010183,127.270909
4155011600,경기도,안성시,대천동,37.008365,127.270099
4155011700,경기도,안성시,서인동,37.006686,127.269526
4155011800,경기도,안성시,석정동,37.009502,127.263362
4155011900,경기도,안성시,아양동,37.005903,127.263333
4155012000,경기도,안성시,금석동,37.030885,127.267192
